17.05.23,16.36.001329,189.12820512820514
17.05.23,16.36.051328,189.19658119658118
17.05.23,16.36.101329,189.12820512820514
17.05.23,16.36.151326,189.33333333333331
17.05.23,16.36.201329,189.12820512820514
17.05.23,16.36.251330,189.05982905982904
17.05.23,16.36.301330,189.05982905982904
17.05.23,16.36.351328,189.19658119658118
17.05.23,16.36.401328,189.19658119658118
17.05.23,16.36.451330,189.05982905982904
