17.05.23,16.36.002109,23.85647092423925
17.05.23,16.36.052107,23.894771880916228
17.05.23,16.36.102108,23.875631040463162
17.05.23,16.36.152107,23.894771880916228
17.05.23,16.36.202109,23.85647092423925
17.05.23,16.36.252109,23.85647092423925
17.05.23,16.36.302110,23.837291503112343
17.05.23,16.36.352108,23.875631040463162
17.05.23,16.36.402111,23.818092747891555
17.05.23,16.36.452108,23.875631040463162
